date,ticker,ret_1d,ret_5d,ret_10d,ret_20d,rsi_14,atr_14_pct,volume_ratio_20,dist_ma20,dist_ma50,dist_ma200,rolling_vol_20,label_target_stop,label_median_return,forward_return
1988-06-14,AAPL,0.0055552,0.0284098,0.090361,0.0969688,77.4197,0.0299921,1.61735,0.0870873,0.100839,0.0638613,0.0209577,0,0,-0.011049
1988-06-15,AAPL,0.011049,0.0166656,0.076471,0.12963,80.8512,0.0288836,0.688866,0.0922107,0.109494,0.0766601,0.0203092,0,0,-0.0163924
1988-06-16,AAPL,-0.0273231,0.022987,0.0658667,0.119495,71.1338,0.0304975,0.617622,0.0563786,0.0777414,0.0482291,0.0209288,1,0,0.0112378
1988-06-17,AAPL,0.00562014,0.00562014,0.0406976,0.147438,70.8334,0.029529,0.574181,0.0551144,0.0817026,0.0550212,0.0201469,1,0,0.0167587
1988-06-20,AAPL,-0.0139681,-0.0194457,0.00284073,0.13871,62.0686,0.0283286,0.473572,0.0338256,0.0649844,0.041159,0.0204652,1,0,0.0141659
1988-06-21,AAPL,0.0169986,-0.00828676,0.0198876,0.180921,61.1766,0.0276564,0.758365,0.042999,0.081326,0.0595605,0.0196671,0,0,-0.0139292
1988-06-22,AAPL,0.016712,-0.00273207,0.013888,0.173634,68.2348,0.0272018,1.18067,0.052176,0.0973479,0.0778086,0.0194819,0,0,-0.057533
1988-06-23,AAPL,-0.0136978,0.0112378,0.0344831,0.168832,59.9998,0.026389,0.439501,0.0300434,0.0803679,0.0640191,0.0196867,0,0,-0.0555569
1988-06-24,AAPL,0,0.00558623,0.0112378,0.142856,55.5557,0.0259922,0.461552,0.0234547,0.0775222,0.0651209,0.0194598,0,0,-0.0500017
1988-06-27,AAPL,-0.0111129,0.00849804,-0.0111129,0.119495,52.6313,0.0248798,0.51661,0.0066438,0.0630026,0.0545324,0.0198361,0,0,-0.0393259
1988-06-28,AAPL,0.0393259,0.0306387,0.022098,0.114456,56.097,0.0243245,0.992299,0.0406402,0.101517,0.09688,0.0194058,0,0,-0.0756758
1988-06-29,AAPL,0.00270495,0.0164398,0.0136628,0.0911786,66.1968,0.0227188,0.899246,0.0389258,0.101284,0.100549,0.0189421,0,0,-0.0808645
1988-06-30,AAPL,-0.00269766,0.027776,0.0393259,0.107783,60.9368,0.0212359,0.723161,0.0309267,0.0949325,0.0982964,0.0183367,0,0,-0.0405404
1988-07-01,AAPL,0.00540749,0.0333337,0.0391061,0.0813953,59.6769,0.0205457,0.611795,0.032474,0.0972167,0.104957,0.0174462,0,0,-0.0322584
1988-07-05,AAPL,0.016128,0.0617989,0.0708221,0.073864,62.1204,0.0204087,0.689365,0.0453539,0.111176,0.123378,0.0171205,0,0,-0.0555544
1988-07-06,AAPL,-0.015872,0.00540749,0.0362118,0.0568197,54.4119,0.021698,1.08886,0.0259248,0.0906542,0.106041,0.0176345,0,0,-0.0376344
1988-07-07,AAPL,-0.0134424,-0.0107834,0.0054791,0.0194432,58.7298,0.0216045,0.77581,0.011158,0.0737895,0.092245,0.0173633,0,0,-0.0272462
1988-07-08,AAPL,-0.0136231,-0.0216203,0.0055552,0.0402299,53.03,0.0226919,0.824047,-0.00453704,0.0574285,0.0786493,0.0158757,0,0,-0.0221005
1988-07-11,AAPL,-0.00276225,-0.0295704,0.0027776,0.0140466,56.4517,0.0225567,0.59993,-0.00796883,0.0526627,0.0771301,0.0151575,0,0,-0.0249316
1988-07-12,AAPL,-0.00830971,-0.052909,0.00562014,-0.0055552,49.1526,0.0221472,0.838561,-0.0159419,0.0420921,0.0698074,0.0150837,0,0,-0.0279336
1988-07-13,AAPL,0,-0.0376344,-0.0324304,-0.011049,43.3969,0.0217484,1.03325,-0.0154007,0.0402752,0.0712159,0.0150269,0,0,-0.0642466
1988-07-14,AAPL,0.00558623,-0.0190724,-0.0296501,-0.0163924,50,0.0216277,0.57889,-0.00908294,0.0445082,0.0784261,0.0148643,0,0,-0.0388889
1988-07-15,AAPL,0,-0.00552451,-0.0270253,0.0112378,50,0.0212307,0.773897,-0.00962824,0.0430555,0.0799142,0.0135539,0,0,-0.0555569
1988-07-18,AAPL,0.0111104,0.00830971,-0.0215064,0.0167587,58.0002,0.0211935,1.04911,0.000549471,0.052814,0.0935856,0.0137066,0,0,-0.0934055
1988-07-19,AAPL,-0.0164825,0,-0.052909,0.0141659,35.7155,0.0213492,1.1081,-0.0166179,0.0337866,0.0773408,0.0138533,0,0,-0.0502811
1988-07-20,AAPL,-0.011175,-0.011175,-0.0483888,-0.0139292,31.1106,0.0215904,1.08973,-0.0269389,0.0205837,0.0672285,0.0135638,0,0,-0.0508468
1988-07-21,AAPL,-0.0282468,-0.0444441,-0.0626688,-0.057533,25.9263,0.0234638,1.38153,-0.0516878,-0.00921574,0.0386797,0.0142166,0,0,-0.0116298
1988-07-22,AAPL,-0.0116298,-0.0555569,-0.0607745,-0.0555569,21.4275,0.0239499,0.948421,-0.0601254,-0.0220902,0.0282145,0.0141447,0,0,-0.0411765
1988-07-25,AAPL,0.00588198,-0.0604406,-0.0526331,-0.0500017,15.3838,0.0236011,0.953562,-0.052239,-0.0176943,0.0357033,0.0142596,0,0,-0.0701736
1988-07-26,AAPL,0,-0.0446948,-0.0446948,-0.0393259,17.3903,0.0229745,0.906917,-0.0503969,-0.0187089,0.0371323,0.0141275,0,0,-0.0760212
1988-07-27,AAPL,0,-0.0338987,-0.0446948,-0.0756758,19.5113,0.0221392,1.06273,-0.0466911,-0.0193842,0.038455,0.010531,0,0,-0.0467833
1988-07-28,AAPL,-0.00292379,-0.00872297,-0.0527793,-0.0808645,21.6206,0.0217854,0.865296,-0.0454873,-0.0232035,0.0369143,0.0104262,0,0,-0.05865
1988-07-29,AAPL,0.0410558,0.0441175,-0.0138905,-0.0405404,43.9994,0.0229383,1.45398,-0.00420856,0.0147486,0.0806522,0.0143528,0,0,-0.0929569
1988-08-01,AAPL,0.0140861,0.0526335,-0.0109883,-0.0322584,51.9229,0.0238101,0.789208,0.0115207,0.0262264,0.0968093,0.0146963,0,0,-0.0916682
1988-08-02,AAPL,-0.00833279,0.0438621,-0.00279311,-0.0555544,49.091,0.0244103,1.10528,0.00606002,0.0149554,0.0881505,0.0141847,0,0,-0.0840357
1988-08-03,AAPL,0.00280094,0.0467859,0.0113013,-0.0376344,48.1483,0.0243421,1.03164,0.010872,0.0146826,0.0901018,0.0139022,0,0,-0.108939
1988-08-04,AAPL,-0.00279311,0.0469231,0.0377908,-0.0272462,47.2729,0.0244105,0.652513,0.00947368,0.00921689,0.0857181,0.0136485,0,0,-0.128853
1988-08-05,AAPL,-0.00840532,-0.00281672,0.0411765,-0.0221005,40.7407,0.0242141,0.511404,0.00212225,-0.00186183,0.0761014,0.0134588,0,0,-0.101694
1988-08-08,AAPL,-0.00564936,-0.0222233,0.0292405,-0.0249316,43.9996,0.0229313,0.297025,-0.00226806,-0.00956718,0.0690797,0.0134921,0,0,-0.116477
1988-08-09,AAPL,-0.0113629,-0.0252109,0.0175454,-0.0279336,44.0004,0.0236051,1.63099,-0.0122052,-0.0224717,0.0559056,0.0135889,0,0,-0.12069
1988-08-10,AAPL,-0.0373565,-0.0642466,-0.0204665,-0.0642466,41.5093,0.025374,1.39598,-0.0459916,-0.0591473,0.0147518,0.0156844,0,0,-0.0746274
1988-08-11,AAPL,0.0328364,-0.0308128,0.0146645,-0.0388889,55.0004,0.0255994,0.981589,-0.0126973,-0.0285805,0.0464244,0.0174697,0,0,-0.0635849
1988-08-12,AAPL,-0.0173425,-0.0395481,-0.0422534,-0.0555569,48.4376,0.0260512,0.718989,-0.0270432,-0.0457488,0.0271584,0.017785,0,0,-0.0352945
1988-08-15,AAPL,-0.0294099,-0.0624986,-0.0833329,-0.0934055,41.8925,0.0285721,1.50945,-0.0510413,-0.0730848,-0.00326102,0.0183943,0,1,-0.00606293
1988-08-16,AAPL,0.0303011,-0.0229896,-0.047621,-0.0502811,48.8096,0.030673,1.11142,-0.0197498,-0.0443541,0.0264607,0.0196798,0,0,-0.011764
1988-08-17,AAPL,-0.011764,0.00298488,-0.0614535,-0.0508468,47.1266,0.031463,1.0775,-0.0287614,-0.0547461,0.0139875,0.0196934,0,1,-0.008928
1988-08-18,AAPL,0.011904,-0.0173425,-0.047621,-0.0116298,40.2597,0.0300426,0.694533,-0.0166311,-0.0424162,0.0252845,0.0189915,0,1,-0.00588198
1988-08-19,AAPL,-0.0411765,-0.0411765,-0.0790961,-0.0411765,30.232,0.0326473,2.01531,-0.05521,-0.0807069,-0.0174961,0.0208641,0,1,0.0245411
1988-08-22,AAPL,-0.0245383,-0.036364,-0.0965899,-0.0701736,28.571,0.0339176,1.4668,-0.0751774,-0.101339,-0.0418072,0.0213459,0,1,0.0440251
1988-08-23,AAPL,-0.0062889,-0.0705864,-0.0919533,-0.0760212,27.1736,0.0345843,1.37304,-0.0775059,-0.104764,-0.048034,0.0213398,0,1,0.082276
1988-08-24,AAPL,0.0316435,-0.0297627,-0.0268666,-0.0467833,34.6528,0.0343996,1.04927,-0.0460872,-0.074548,-0.0183245,0.0226873,0,1,0.0797551
1988-08-25,AAPL,-0.0153365,-0.0558815,-0.0722548,-0.05865,33.9803,0.0362704,1.05233,-0.0579603,-0.086407,-0.0338309,0.0228694,0,1,0.0903425
1988-08-26,AAPL,0.00311506,-0.0122692,-0.0529405,-0.0929569,35.2938,0.0361576,0.347964,-0.0504278,-0.0817841,-0.0311711,0.0206194,0,1,0.0621106
1988-08-29,AAPL,0.015527,0.0283001,-0.00909303,-0.0916682,39.8053,0.0347311,0.502229,-0.0309686,-0.0658754,-0.0163797,0.0206871,0,1,0.0611637
1988-08-30,AAPL,0,0.0348079,-0.0382355,-0.0840357,45.5552,0.0329835,0.45796,-0.0266418,-0.0644857,-0.0168085,0.0206913,0,1,0.0642216
1988-08-31,AAPL,-0.0244633,-0.021471,-0.0505947,-0.108939,34.482,0.0342584,2.03564,-0.0449096,-0.085278,-0.041221,0.0210819,0,1,0.103447
1988-09-01,AAPL,-0.0250796,-0.0311534,-0.085294,-0.128853,33.7072,0.0358287,1.96362,-0.0624063,-0.105448,-0.065702,0.0214929,1,1,0.112542
1988-09-02,AAPL,0.0225095,-0.0124216,-0.0245383,-0.101694,43.023,0.0334677,1.40779,-0.0360707,-0.0830972,-0.0450731,0.0224029,0,1,0.0691807
1988-09-06,AAPL,-0.022014,-0.0489293,-0.022014,-0.116477,32.5298,0.0319243,1.03941,-0.051396,-0.100741,-0.0665853,0.022705,1,1,0.0675256
1988-09-07,AAPL,-0.0160762,-0.0642189,-0.0316463,-0.12069,32.1426,0.0338466,1.29354,-0.0606289,-0.112632,-0.0818941,0.0227846,1,1,0.068626
1988-09-08,AAPL,0.0130711,-0.0282142,-0.0490794,-0.0746274,32.1426,0.0343315,1.46535,-0.0446844,-0.0978936,-0.0701725,0.0219674,1,1,0.0258077
1988-09-09,AAPL,0.0451613,0.0418009,0.00934519,-0.0635849,48.8096,0.0346116,1.58704,0.00185503,-0.0545671,-0.0285882,0.0231241,0,0,-0.0185173
1988-09-12,AAPL,0.0123449,0.0314445,0.0186323,-0.0352945,56.2497,0.034843,0.97777,0.016108,-0.0405441,-0.0171266,0.0231094,0,0,-0.0609745
1988-09-13,AAPL,0,0.0546618,0.00305791,-0.00606293,57.692,0.0352785,0.802994,0.016423,-0.0380679,-0.017833,0.0222066,0,0,-0.0487802
1988-09-14,AAPL,0.0243914,0.0980388,0.0275239,-0.011764,56.5791,0.0346512,1.54079,0.0418607,-0.0121715,0.00504007,0.0218369,0,0,-0.0773813
1988-09-15,AAPL,-0.008928,0.0741946,0.0438871,-0.008928,58.1082,0.0345342,1.0546,0.0330394,-0.0187406,-0.00493003,0.0217714,0,0,-0.0630644
1988-09-16,AAPL,0.015014,0.0432099,0.086817,-0.00588198,60.2564,0.03508,0.775134,0.0488749,-0.00230276,0.00883431,0.0218683,0,0,-0.0828403
1988-09-19,AAPL,-0.0118336,0.0182943,0.050314,0.0245411,54.5458,0.0359277,0.602553,0.035178,-0.0124767,-0.00444097,0.0199615,0,0,-0.0778447
1988-09-20,AAPL,-0.00598764,0.0121971,0.0675256,0.0440251,53.1649,0.035929,0.686716,0.0267521,-0.0167034,-0.0116688,0.0191486,0,0,-0.0512042
1988-09-21,AAPL,0.0301185,0.017856,0.117645,0.082276,64.1973,0.0346697,0.626034,0.0534412,0.013873,0.0169177,0.0199555,0,0,-0.0643261
1988-09-22,AAPL,0.0292405,0.0570561,0.135484,0.0797551,74.6991,0.0334818,0.991447,0.0799201,0.0438906,0.0454716,0.0197962,0,0,-0.0568171
1988-09-23,AAPL,-0.00568146,0.0355034,0.0802473,0.0903425,70.513,0.0330608,0.696933,0.069029,0.0385758,0.0384523,0.0194323,0,0,-0.0628582
1988-09-26,AAPL,-0.0228582,0.0239506,0.042683,0.0621106,69.6205,0.0342518,0.588242,0.041412,0.015921,0.0137527,0.02033,0,0,-0.0643261
1988-09-27,AAPL,0.0146216,0.0451805,0.0579287,0.0611637,75.9496,0.0325232,1.06354,0.0534313,0.0318175,0.0274332,0.0203036,0,0,-0.0806916
1988-09-28,AAPL,0.00288166,0.0175454,0.0357147,0.0642216,75.0003,0.0309929,0.546585,0.0531099,0.0354066,0.0296318,0.0202907,0,0,-0.0977026
1988-09-29,AAPL,0.0114935,0,0.0570561,0.103447,71.2123,0.0265824,0.71493,0.0599215,0.0474317,0.0406653,0.0193189,0,0,-0.113637
1988-09-30,AAPL,-0.0170444,-0.0114278,0.0236698,0.112542,63.2359,0.0255981,0.660316,0.0363945,0.0294564,0.0224442,0.0187622,0,0,-0.109827
1988-10-03,AAPL,-0.0173425,-0.00584759,0.0179629,0.0691807,58.1082,0.0260499,0.667947,0.0150763,0.0116031,0.00432662,0.0189673,0,0,-0.091176
1988-10-04,AAPL,-0.0235279,-0.0432275,0,0.0675256,47.2974,0.0271076,0.393368,-0.0119039,-0.0116097,-0.019419,0.0190718,0,0,-0.0843373
1988-10-05,AAPL,-0.015062,-0.0603461,-0.0438595,0.068626,46.0523,0.0275224,0.958622,-0.0298183,-0.0256266,-0.0340886,0.0190211,0,0,-0.0886849
1988-10-06,AAPL,-0.0275212,-0.0965899,-0.0965899,0.0258077,37.5001,0.0287507,1.32575,-0.0576373,-0.0510854,-0.0604774,0.0200308,0,0,-0.0660391
1988-10-07,AAPL,0,-0.0809248,-0.0914278,-0.0185173,39.4737,0.0294247,3.32334,-0.0567988,-0.0497811,-0.0601997,0.017344,0,0,-0.050314
1988-10-10,AAPL,-0.0314473,-0.094117,-0.0994142,-0.0609745,35.7141,0.0329313,2.2641,-0.0837424,-0.0770706,-0.0893098,0.018287,0,0,-0.0259753
1988-10-11,AAPL,0.0129862,-0.0602425,-0.100866,-0.0487802,30.7694,0.0320513,1.29133,-0.0696295,-0.0623881,-0.077347,0.0186087,0,0,-0.0128197
1988-10-12,AAPL,-0.00640985,-0.0519872,-0.109196,-0.0773813,20,0.0317971,0.914449,-0.0719956,-0.0657589,-0.082895,0.0175801,1,1,0.0129024
1988-10-13,AAPL,0.0064512,-0.0188695,-0.113637,-0.0630644,22.857,0.0325092,1.13174,-0.0630637,-0.0571176,-0.0765004,0.0176779,0,1,0.0128226
1988-10-14,AAPL,-0.00640985,-0.0251584,-0.104047,-0.0828403,25,0.0324885,1.06978,-0.065139,-0.0604924,-0.0820667,0.0171905,0,1,-0.0064512
1988-10-17,AAPL,-0.0064512,0,-0.094117,-0.0778447,18.032,0.0322354,0.637035,-0.0675143,-0.0639435,-0.0873128,0.0171103,0,1,0.00973964
1988-10-18,AAPL,0.0227287,0.00961765,-0.0512042,-0.0512042,25.3731,0.0321995,0.956621,-0.0438595,-0.0405103,-0.0659874,0.0180535,0,1,-0.00952603
1988-10-19,AAPL,0.015872,0.0322589,-0.0214054,-0.0643261,26.4705,0.0328124,1.75118,-0.0254298,-0.0236158,-0.0507406,0.0170046,0,0,-0.0499996
1988-10-20,AAPL,0.0375004,0.0641043,0.0440251,-0.0568171,40.5405,0.0331325,1.08583,0.0142057,0.0131844,-0.0147923,0.0178653,0,0,-0.0783136
1988-10-21,AAPL,-0.0120501,0.0580637,0.0314445,-0.0628582,41.6666,0.0331011,0.768393,0.00536282,0.00207641,-0.0267797,0.017971,0,0,-0.0731689
1988-10-24,AAPL,-0.0243887,0.0389615,0.0389615,-0.0643261,41.6666,0.0339288,0.827862,-0.0158385,-0.0211668,-0.0502334,0.0180581,0,0,-0.0843752
1988-10-25,AAPL,-0.0031248,0.0126976,0.0224374,-0.0806916,44.118,0.0326915,0.534505,-0.0146713,-0.0235683,-0.0529623,0.0175928,0,0,-0.0940434
1988-10-26,AAPL,-0.0156758,-0.0187516,0.0129024,-0.0977026,46.8745,0.0329847,1.1467,-0.0249973,-0.0373424,-0.0674757,0.0176922,0,0,-0.0605086
1988-10-27,AAPL,-0.00636903,-0.0602425,0,-0.113637,45.4542,0.0325092,0.863191,-0.0251531,-0.0420639,-0.0730571,0.0172846,0,0,-0.0641014
1988-10-28,AAPL,-0.0128197,-0.0609745,-0.0064512,-0.109827,50,0.0306122,0.508811,-0.0319031,-0.0524825,-0.0844642,0.0171722,0,0,-0.0519476
1988-10-31,AAPL,0.00324655,-0.0343756,0.00324655,-0.091176,47.3686,0.0305131,1.39887,-0.0240052,-0.048411,-0.0810412,0.0170573,0,0,-0.0485435
1988-11-01,AAPL,-0.0161802,-0.0470217,-0.0349212,-0.0843373,45.0003,0.0310149,0.806168,-0.0355321,-0.063,-0.095399,0.016722,0,1,-0.00986778
1988-11-02,AAPL,-0.0197385,-0.0509551,-0.0687512,-0.0886849,39.0626,0.0321188,1.14251,-0.0502,-0.0804746,-0.11299,0.0169032,1,1,0.0402689
1988-11-03,AAPL,-0.00335549,-0.0480768,-0.105423,-0.0660391,39.6826,0.0310243,1.30181,-0.0502084,-0.081917,-0.115651,0.0160562,1,1,0.0572384
1988-11-04,AAPL,0.016837,-0.0194793,-0.079266,-0.050314,45.4549,0.0314568,0.899106,-0.0317396,-0.0653614,-0.100601,0.016637,1,1,0.0463576
1988-11-07,AAPL,-0.00662505,-0.0291273,-0.0625016,-0.0259753,37.7045,0.0307143,1.04391,-0.0369192,-0.0702874,-0.1062,0.0152989,0,1,0.053336
1988-11-08,AAPL,0.026668,0.013157,-0.0344833,-0.0128197,40.6252,0.0299167,0.960222,-0.0106006,-0.0443685,-0.0822272,0.0161974,0,1,0.0227287
1988-11-09,AAPL,0.0194793,0.0536909,0,0.0129024,34.4827,0.0288901,1.22728,0.00802459,-0.0249669,-0.0642939,0.0167012,0,1,-0.00318451
1988-11-10,AAPL,0.00637188,0.063975,0.0128226,0.0128226,39.2867,0.0282552,0.620054,0.0137966,-0.0185713,-0.0581352,0.0166998,0,1,-0.00949589
1988-11-11,AAPL,-0.0253176,0.0198663,0,-0.0064512,39.2861,0.0280615,0.684796,-0.0115533,-0.0432405,-0.0816525,0.0175913,0,1,0
1988-11-14,AAPL,0.00973964,0.0366674,0.00647208,0.00973964,43.1034,0.0282502,0.53846,-0.00240634,-0.0335016,-0.0723901,0.017656,0,1,-0.00321523
1988-11-15,AAPL,0.00321523,0.0129862,0.0263141,-0.00952603,48.1483,0.026328,0.515612,0.00128304,-0.0304544,-0.0691577,0.0169327,0,1,0.0192324
1988-11-16,AAPL,-0.0256394,-0.0318451,0.020136,-0.0499996,43.3339,0.0279606,0.99432,-0.0218781,-0.0551955,-0.0928615,0.0173577,0,1,0.0394741
1988-11-17,AAPL,0.00657852,-0.0316463,0.0303041,-0.0783136,48.276,0.026844,0.552423,-0.011308,-0.0487436,-0.0867304,0.014943,0,1,0.0490194
1988-11-18,AAPL,-0.00653553,-0.0129862,0.00662208,-0.0731689,45.7631,0.0256107,0.409349,-0.0139466,-0.053784,-0.0926314,0.0148416,0,1,0.0723667
1988-11-21,AAPL,-0.0361848,-0.057877,-0.0233319,-0.0843752,41.5386,0.0280351,1.53012,-0.0454469,-0.0860313,-0.125242,0.0158527,1,1,0.119452
1988-11-22,AAPL,-0.013651,-0.0737162,-0.0616873,-0.0940434,42.8578,0.0271871,1.00008,-0.0538539,-0.0963092,-0.13681,0.0159802,1,1,0.155709
1988-11-23,AAPL,0.0207599,-0.0296063,-0.0605086,-0.0605086,48.5295,0.0280871,1.26903,-0.0311989,-0.0751773,-0.118456,0.016697,1,1,0.111863
1988-11-25,AAPL,-0.0101688,-0.0457516,-0.0759501,-0.0641014,42.4241,0.0276416,0.336854,-0.0378909,-0.0822224,-0.12699,0.016756,1,1,0.126713
1988-11-28,AAPL,0,-0.0394741,-0.0519476,-0.0519476,43.7504,0.0276414,0.953794,-0.0353482,-0.0795608,-0.12652,0.0166191,1,1,0.109588
1988-11-29,AAPL,0.00684887,0.00341275,-0.0546618,-0.0485435,37.9308,0.0262385,0.668601,-0.026329,-0.0709139,-0.120064,0.0167,1,1,0.0952381
1988-11-30,AAPL,0.023811,0.0415229,-0.0352542,-0.00986778,38.9837,0.025391,1.20052,-0.0026494,-0.046924,-0.0986527,0.0173069,1,1,0.0764099
1988-12-01,AAPL,0.0298984,0.0508473,0.0197356,0.0402689,45.4541,0.0260362,1.51554,0.0251317,-0.0164355,-0.0713702,0.0178969,1,1,0.0387101
1988-12-02,AAPL,0.0129024,0.0753407,0.0261421,0.0572384,54.8386,0.0270694,2.3086,0.0354479,-0.00133702,-0.0591068,0.0179979,1,1,0.0286635
1988-12-05,AAPL,0.00637188,0.0821926,0.0394741,0.0463576,54.0989,0.0278023,1.06799,0.0396458,0.00720461,-0.0526857,0.0177368,1,1,0.0632898
1988-12-06,AAPL,0,0.0748312,0.0784994,0.053336,53.3339,0.0282545,0.742484,0.0369165,0.0088767,-0.0523164,0.0176262,1,1,0.0696185
1988-12-07,AAPL,-0.00316435,0.0465116,0.0899657,0.0227287,60.3777,0.026984,0.708516,0.0324495,0.00774336,-0.0549893,0.0167817,1,1,0.0825371
1988-12-08,AAPL,-0.00635164,0.0096768,0.0610161,-0.00318451,56.6033,0.0273849,0.452538,0.0260599,0.00359003,-0.0606958,0.0163178,1,1,0.0990439
1988-12-09,AAPL,0,-0.00318451,0.0719162,-0.00949589,58.8229,0.0278415,0.349461,0.0265648,0.00610628,-0.0603997,0.0162519,1,1,0.089457
1988-12-12,AAPL,-0.0159734,-0.0253176,0.0547941,0,66.6667,0.026902,0.91305,0.0101671,-0.00754015,-0.0749085,0.0156504,1,1,0.0941556
1988-12-13,AAPL,0.00649309,-0.0189889,0.0544213,-0.00321523,74.4181,0.0260373,0.935702,0.0168929,0.000838955,-0.0683981,0.0155664,1,1,0.103225
1988-12-14,AAPL,0.0258077,0.00952319,0.0564777,0.0192324,75.5555,0.0253822,1.41471,0.042111,0.0275972,-0.0437809,0.0165503,1,1,0.0880502
1988-12-15,AAPL,-0.0062889,0.00958692,0.0193565,0.0394741,77.2725,0.0262211,0.834645,0.033525,0.0218612,-0.0489937,0.0154911,1,1,0.107594
1988-12-16,AAPL,0.0158218,0.0255604,0.0222944,0.0490194,79.5915,0.0267029,1.30998,0.0473082,0.0378275,-0.0331615,0.0157547,1,1,0.00623013
1988-12-19,AAPL,0.0155753,0.0584407,0.0316435,0.0723667,80.7688,0.0267316,1.57364,0.0598169,0.0534471,-0.0173776,0.015856,0,0,-0.0245383
1988-12-20,AAPL,0.00613458,0.0580637,0.0379722,0.119452,78.7227,0.0259153,1.80956,0.0602863,0.0585413,-0.0107234,0.0129617,0,0,-0.0121944
1988-12-21,AAPL,0.0182943,0.050314,0.0603164,0.155709,77.2725,0.0245944,1.54897,0.0718873,0.0763781,0.0079827,0.0124311,0,0,-0.0179656
1988-12-22,AAPL,-0.0179656,0.0379722,0.0479232,0.111863,65.2169,0.0239555,0.697054,0.0470857,0.0558154,-0.00961819,0.013183,0,1,0
1988-12-23,AAPL,0.00305132,0.0249233,0.0511207,0.126713,64.444,0.022363,0.269915,0.0441143,0.0578792,-0.006041,0.0127085,1,1,0.0121573
1988-12-27,AAPL,-0.0151993,-0.00613458,0.0519476,0.109588,57.9991,0.023149,0.405931,0.0230497,0.040863,-0.0204678,0.0134795,1,1,0.0246926
1988-12-28,AAPL,-0.00617245,-0.0182915,0.0387101,0.0952381,56.862,0.0237362,0.353708,0.0122602,0.0335087,-0.0259544,0.0137017,1,1,0.0372675
1988-12-29,AAPL,0.00621078,-0.0299409,0.0188667,0.0764099,60.7842,0.0233691,0.822607,0.0148782,0.0393272,-0.0192373,0.0129897,0,0,-0.0709859
1988-12-30,AAPL,-0.00617245,-0.0182915,0.0189861,0.0387101,58.4907,0.0239579,0.597626,0.00672189,0.0327795,-0.0247301,0.0116746,0,0,-0.0714296
1989-01-03,AAPL,0.00310539,-0.0182386,0.00623013,0.0286635,65.3056,0.022999,0.800061,0.00842934,0.0365852,-0.0211827,0.011408,0,0,-0.0650141
1989-01-04,AAPL,0.0402479,0.0370374,0.0306757,0.0632898,71.6662,0.024235,1.85594,0.0457516,0.0777521,0.0184441,0.0141855,0,0,-0.0654773
1989-01-05,AAPL,0.005952,0.049689,0.0304886,0.0696185,68.5178,0.0249369,2.20454,0.0483868,0.0829164,0.0247233,0.0141782,0,0,-0.0591705
1989-01-06,AAPL,0.00887517,0.0524686,0.0209567,0.0825371,72.7262,0.0247175,1.37548,0.0534438,0.0909895,0.0338022,0.0141393,0,0,-0.0791791
1989-01-09,AAPL,0.00879973,0.0683242,0.0487829,0.0990439,71.6976,0.023879,0.545345,0.0576492,0.0984812,0.0426307,0.0139653,0,0,-0.104652
1989-01-10,AAPL,-0.00872297,0.0557268,0.0364718,0.089457,64.705,0.0249272,0.696489,0.0439299,0.0868862,0.0332227,0.0142428,0,0,-0.0850439
1989-01-11,AAPL,-0.0117295,0.002976,0.0401237,0.0941556,58.4904,0.0260706,1.03908,0.0271258,0.0721555,0.0210262,0.0139667,0,0,-0.0919876
1989-01-12,AAPL,0.0148358,0.0118336,0.0621106,0.103225,57.6915,0.0256895,0.991233,0.0373056,0.085782,0.0359543,0.0141404,0,0,-0.105262
1989-01-13,AAPL,0.0116978,0.0146645,0.0679024,0.0880502,67.9999,0.025186,1.27843,0.0450024,0.0955616,0.0475967,0.0134194,0,0,-0.13873
1989-01-16,AAPL,0.0115599,0.0174407,0.0869565,0.107594,69.8105,0.0259184,1.09139,0.0516829,0.104589,0.0592258,0.0132771,0,0,-0.154286
1989-01-17,AAPL,-0.077143,-0.0527852,0,0.00623013,49.3334,0.0329499,4.13148,-0.0297386,0.0177072,-0.0226783,0.022094,0,0,-0.114552
1989-01-18,AAPL,-0.0154789,-0.0563789,-0.0535707,-0.0245383,47.4361,0.0345912,2.49182,-0.0436081,0.000945073,-0.0378644,0.0220755,0,0,-0.0880502
1989-01-19,AAPL,0.0188667,-0.0526309,-0.0414201,-0.0121944,50,0.0352733,1.31342,-0.0249777,0.0182911,-0.0195638,0.0224522,0,0,-0.101851
1989-01-20,AAPL,0.0123449,-0.0520249,-0.0381234,-0.0179656,53.5712,0.0352787,0.907275,-0.0120492,0.0295675,-0.00749043,0.0222416,0,0,-0.103657
1989-01-23,AAPL,0,-0.0628582,-0.0465138,0,53.0119,0.0352789,0.924788,-0.0120492,0.0286634,-0.00749043,0.0218841,0,0,-0.085366
1989-01-24,AAPL,0.0152457,0.0309606,-0.0234589,0.0121573,48.0001,0.0334622,1.0928,0.00240898,0.0432337,0.0076258,0.0221223,0,0,-0.117118
1989-01-25,AAPL,-0.00300281,0.0440251,-0.0148358,0.0246926,45.9462,0.0318419,0.536234,-0.00180305,0.0385393,0.00463049,0.0218376,0,0,-0.114459
1989-01-26,AAPL,0.00602371,0.030865,-0.0233903,0.0372675,45.2058,0.0320789,1.30516,0.00240148,0.0432939,0.0106209,0.021786,0,0,-0.137724
