label,model,fold,test_year,auc,precision,recall,f1,brier,pos_rate_train,pos_rate_test
target_stop,xgboost,16,2000,0.4331841432225064,0.25,0.5588235294117647,0.34545454545454546,0.34909965052880226,0.3263552225650066,0.2698412698412698
target_stop,lightgbm,16,2000,0.4280690537084399,0.2356687898089172,0.5441176470588235,0.3288888888888889,0.33646323377538506,0.3263552225650066,0.2698412698412698
target_stop,logistic,17,2001,0.5504500580720093,0.3707865168539326,0.7857142857142857,0.5038167938931297,0.2549107321001439,0.32317327766179543,0.3387096774193548
target_stop,xgboost,17,2001,0.4386614401858304,0.31666666666666665,0.4523809523809524,0.37254901960784315,0.2803158133582503,0.32317327766179543,0.3387096774193548
target_stop,lightgbm,17,2001,0.42733739837398377,0.2900763358778626,0.4523809523809524,0.35348837209302325,0.2927211285438369,0.32317327766179543,0.3387096774193548
target_stop,logistic,18,2002,0.46146651702207253,0.19083969465648856,0.46296296296296297,0.2702702702702703,0.25448590403810656,0.3237395791980945,0.21428571428571427
target_stop,xgboost,18,2002,0.41947250280583614,0.16666666666666666,0.2777777777777778,0.20833333333333334,0.2560132222985617,0.3237395791980945,0.21428571428571427
target_stop,lightgbm,18,2002,0.40740740740740733,0.16037735849056603,0.3148148148148148,0.2125,0.26239247261878484,0.3237395791980945,0.21428571428571427
target_stop,logistic,19,2003,0.34717425431711146,0.1901840490797546,0.44285714285714284,0.26609442060085836,0.26453980788397463,0.32041587901701324,0.2777777777777778
target_stop,xgboost,19,2003,0.3565934065934066,0.2108843537414966,0.44285714285714284,0.2857142857142857,0.2882096986800666,0.32041587901701324,0.2777777777777778
target_stop,lightgbm,19,2003,0.35172684458398745,0.20588235294117646,0.4,0.27184466019417475,0.2876198029236247,0.32041587901701324,0.2777777777777778
target_stop,logistic,20,2004,0.4605766115970198,0.5617977528089888,0.6802721088435374,0.6153846153846154,0.25075876727769153,0.316131360519668,0.5833333333333334
target_stop,xgboost,20,2004,0.3521218011013929,0.43010752688172044,0.272108843537415,0.3333333333333333,0.30558982981486904,0.316131360519668,0.5833333333333334
